Date,Ticker,Strategy_Equity,Close,BuyHold_Equity
2026-02-05,GRASIM.NS,97324.2,2863.89990234375,103904.79
2026-02-06,GRASIM.NS,96406.66,2836.89990234375,102925.21
2026-02-09,GRASIM.NS,99444.76,2926.300048828125,106168.72
2026-02-10,GRASIM.NS,100382.68,2953.89990234375,107170.07
2026-02-11,GRASIM.NS,99658.85,2932.60009765625,106397.29
2026-02-12,GRASIM.NS,99417.57,2925.5,106139.7
2026-02-13,GRASIM.NS,98143.2,2888.0,104779.16
2026-02-16,GRASIM.NS,98982.58,2912.699951171875,105675.3
2026-02-17,GRASIM.NS,98564.59,2900.39990234375,105229.04
2026-02-18,GRASIM.NS,99699.63,2933.800048828125,106440.83
2026-02-19,GRASIM.NS,97337.8,2864.300048828125,103919.31
2026-02-20,GRASIM.NS,96267.34,2832.800048828125,102776.46
2026-02-23,GRASIM.NS,97647.04,2873.39990234375,104249.46
2026-02-24,GRASIM.NS,97847.55,2879.300048828125,104463.52
2026-02-25,GRASIM.NS,97816.96,2878.39990234375,104430.86
2026-02-26,GRASIM.NS,97310.61,2863.5,103890.28
2026-02-27,GRASIM.NS,95145.89,2799.800048828125,101579.19
2026-03-02,GRASIM.NS,95145.89,2777.300048828125,100762.87
2026-03-04,GRASIM.NS,95145.89,2683.199951171875,97348.84
2026-03-05,GRASIM.NS,95145.89,2724.10009765625,98832.73
2026-03-06,GRASIM.NS,95145.89,2718.39990234375,98625.92
2026-03-09,GRASIM.NS,95145.89,2681.199951171875,97276.28
2026-03-10,GRASIM.NS,95145.89,2743.89990234375,99551.09
2026-03-11,GRASIM.NS,95145.89,2735.60009765625,99249.96
2026-03-12,GRASIM.NS,95145.89,2673.10009765625,96982.41
2026-03-13,GRASIM.NS,95145.89,2568.60009765625,93191.06
2026-03-16,GRASIM.NS,95145.89,2654.39990234375,96303.95
2026-03-17,GRASIM.NS,95145.89,2683.300048828125,97352.47
2026-03-18,GRASIM.NS,95145.89,2723.10009765625,98796.45
2026-03-19,GRASIM.NS,95145.89,2607.89990234375,94616.89
2026-03-20,GRASIM.NS,95145.89,2616.300048828125,94921.65
2026-03-23,GRASIM.NS,95145.89,2531.10009765625,91830.52
2026-03-24,GRASIM.NS,95145.89,2549.39990234375,92494.46
2026-03-25,GRASIM.NS,95145.89,2647.800048828125,96064.5
2026-03-27,GRASIM.NS,95145.89,2628.199951171875,95353.39
2026-03-30,GRASIM.NS,95145.89,2557.699951171875,92795.59
2026-04-01,GRASIM.NS,95145.89,2592.800048828125,94069.05
2026-04-02,GRASIM.NS,95145.89,2564.10009765625,93027.79
2026-04-06,GRASIM.NS,95145.89,2614.39990234375,94852.71
2026-04-07,GRASIM.NS,95145.89,2621.0,95092.17
2026-04-08,GRASIM.NS,95145.89,2756.199951171875,99997.34
2026-04-09,GRASIM.NS,95145.89,2740.5,99427.73
2026-04-10,GRASIM.NS,95145.89,2742.60009765625,99503.93
2026-04-13,GRASIM.NS,95145.89,2713.0,98430.01
2026-04-15,GRASIM.NS,95145.89,2741.39990234375,99460.38
2026-04-16,GRASIM.NS,95145.89,2717.300048828125,98586.02
2026-04-17,GRASIM.NS,95145.89,2720.5,98702.12
2026-04-20,GRASIM.NS,95145.89,2760.10009765625,100138.84
2026-04-21,GRASIM.NS,95752.59,2777.699951171875,100777.38
2026-04-22,GRASIM.NS,95714.68,2776.60009765625,100737.48
2026-04-23,GRASIM.NS,94280.64,2735.0,99228.19
2026-04-24,GRASIM.NS,94428.88,2739.300048828125,99384.2
2026-04-27,GRASIM.NS,95769.83,2778.199951171875,100795.52
2026-04-28,GRASIM.NS,95935.3,2783.0,100969.67
2026-04-29,GRASIM.NS,96631.63,2803.199951171875,101702.54
2026-04-30,GRASIM.NS,96331.72,2794.5,101386.9
2026-05-01,GRASIM.NS,96331.72,2794.5,101386.9
2026-05-04,GRASIM.NS,98451.74,2856.0,103618.18
2026-05-05,GRASIM.NS,98986.06,2871.5,104180.53
2026-05-06,GRASIM.NS,100478.69,2914.800048828125,105751.49
2026-05-07,GRASIM.NS,102057.51,2960.60009765625,107413.16
2026-05-08,GRASIM.NS,102333.28,2968.60009765625,107703.41
2026-05-11,GRASIM.NS,102871.04,2984.199951171875,108269.38
2026-05-12,GRASIM.NS,100071.92,2903.0,105323.38
2026-05-13,GRASIM.NS,101540.43,2945.60009765625,106868.95
2026-05-14,GRASIM.NS,101302.57,2938.699951171875,106618.6
2026-05-15,GRASIM.NS,101133.66,2933.800048828125,106440.83
2026-05-18,GRASIM.NS,101478.38,2943.800048828125,106803.64
2026-05-19,GRASIM.NS,101181.92,2935.199951171875,106491.62
2026-05-20,GRASIM.NS,102419.46,2971.10009765625,107794.11
2026-05-21,GRASIM.NS,108741.61,3154.5,114448.02
2026-05-22,GRASIM.NS,108769.19,3155.300048828125,114477.04
2026-05-25,GRASIM.NS,109331.08,3171.60009765625,115068.42
2026-05-26,GRASIM.NS,109103.56,3165.0,114828.97
2026-05-27,GRASIM.NS,109275.92,3170.0,115010.37
2026-05-28,GRASIM.NS,109275.92,3170.0,115010.37
2026-05-29,GRASIM.NS,107635.06,3122.39990234375,113283.4
2026-06-01,GRASIM.NS,106952.52,3102.60009765625,112565.04
2026-06-02,GRASIM.NS,106780.16,3097.60009765625,112383.64
2026-06-03,GRASIM.NS,106918.05,3101.60009765625,112528.76
2026-06-04,GRASIM.NS,106983.54,3103.5,112597.69
2026-06-05,GRASIM.NS,106438.88,3087.699951171875,112024.45
2026-06-08,GRASIM.NS,105142.74,3050.10009765625,110660.3
2026-06-09,GRASIM.NS,106707.76,3095.5,112307.44
2026-06-10,GRASIM.NS,105870.1,3071.199951171875,111425.82
2026-06-11,GRASIM.NS,106500.93,3089.5,112089.76
2026-06-12,GRASIM.NS,107052.48,3105.5,112670.25
2026-06-15,GRASIM.NS,109086.33,3164.5,114810.83
2026-06-16,GRASIM.NS,108252.11,3140.300048828125,113932.83
2026-06-17,GRASIM.NS,108600.27,3150.39990234375,114299.26
2026-06-18,GRASIM.NS,108417.57,3145.10009765625,114106.98
2026-06-19,GRASIM.NS,108569.25,3149.5,114266.61
2026-06-22,GRASIM.NS,109455.17,3175.199951171875,115199.03
2026-06-23,GRASIM.NS,108389.99,3144.300048828125,114077.95
2026-06-24,GRASIM.NS,107824.65,3127.89990234375,113482.94
2026-06-25,GRASIM.NS,107779.84,3126.60009765625,113435.78
2026-06-26,GRASIM.NS,107779.84,3126.60009765625,113435.78
2026-06-29,GRASIM.NS,106180.34,3080.199951171875,111752.35
2026-06-30,GRASIM.NS,106862.89,3100.0,112470.71
2026-07-01,GRASIM.NS,108255.55,3140.39990234375,113936.45
2026-07-02,GRASIM.NS,109248.34,3169.199951171875,114981.34
2026-07-03,GRASIM.NS,109651.66,3180.89990234375,115405.83
2026-07-06,GRASIM.NS,110758.21,3213.0,116570.45
2026-07-07,GRASIM.NS,109996.38,3190.89990234375,115768.64
2026-07-08,GRASIM.NS,108062.51,3134.800048828125,113733.29
2026-07-09,GRASIM.NS,110030.85,3191.89990234375,115804.92
2026-07-10,GRASIM.NS,110778.9,3213.60009765625,116592.22
2026-07-13,GRASIM.NS,108389.99,3144.300048828125,114077.95
2026-07-14,GRASIM.NS,107321.37,3113.300048828125,112953.25
2026-07-15,GRASIM.NS,106383.73,3086.10009765625,111966.41
2026-07-16,GRASIM.NS,105928.7,3072.89990234375,111487.49
2026-07-17,GRASIM.NS,107197.26,3109.699951171875,112822.63
2025-07-17,HCLTECH.NS,100000.0,1465.5299072265625,100000.0
2025-07-18,HCLTECH.NS,100000.0,1481.6978759765625,101103.22
2025-07-21,HCLTECH.NS,100000.0,1464.0950927734375,99902.1
2025-07-22,HCLTECH.NS,100000.0,1454.2413330078125,99229.73
2025-07-23,HCLTECH.NS,100000.0,1463.52099609375,99862.92
2025-07-24,HCLTECH.NS,100000.0,1441.900146484375,98387.63
2025-07-25,HCLTECH.NS,100000.0,1425.541015625,97271.37
2025-07-28,HCLTECH.NS,100000.0,1402.580810546875,95704.69
2025-07-29,HCLTECH.NS,100000.0,1408.60791015625,96115.94
2025-07-30,HCLTECH.NS,100000.0,1412.5301513671875,96383.58
2025-07-31,HCLTECH.NS,100000.0,1404.3028564453125,95822.19
2025-08-01,HCLTECH.NS,100000.0,1389.1873779296875,94790.79
2025-08-04,HCLTECH.NS,100000.0,1410.521240234375,96246.5
2025-08-05,HCLTECH.NS,100000.0,1418.461669921875,96788.31
2025-08-06,HCLTECH.NS,100000.0,1399.806396484375,95515.38
2025-08-07,HCLTECH.NS,100000.0,1411.5736083984375,96318.31
2025-08-08,HCLTECH.NS,100000.0,1411.764892578125,96331.36
2025-08-11,HCLTECH.NS,100000.0,1423.531982421875,97134.28
2025-08-12,HCLTECH.NS,100000.0,1434.151123046875,97858.88
2025-08-13,HCLTECH.NS,100000.0,1436.064453125,97989.43
2025-08-14,HCLTECH.NS,100000.0,1425.2540283203125,97251.79
2025-08-18,HCLTECH.NS,100000.0,1420.662109375,96938.46
2025-08-19,HCLTECH.NS,100000.0,1412.1475830078125,96357.47
2025-08-20,HCLTECH.NS,100000.0,1431.1854248046875,97656.51
2025-08-21,HCLTECH.NS,100000.0,1428.7938232421875,97493.32
2025-08-22,HCLTECH.NS,100000.0,1402.7720947265625,95717.74
2025-08-25,HCLTECH.NS,100000.0,1439.0301513671875,98191.8
2025-08-26,HCLTECH.NS,100000.0,1428.1241455078125,97447.63
2025-08-28,HCLTECH.NS,100000.0,1386.9869384765625,94640.64
2025-08-29,HCLTECH.NS,100000.0,1391.7703857421875,94967.04
2025-09-01,HCLTECH.NS,100000.0,1404.78125,95854.83
2025-09-02,HCLTECH.NS,100000.0,1402.1981201171875,95678.57
2025-09-03,HCLTECH.NS,100000.0,1402.580810546875,95704.69
2025-09-04,HCLTECH.NS,100000.0,1380.7686767578125,94216.34
2025-09-05,HCLTECH.NS,100000.0,1357.521484375,92630.08
2025-09-08,HCLTECH.NS,100000.0,1342.2147216796875,91585.62
2025-09-09,HCLTECH.NS,100000.0,1365.2705078125,93158.83
2025-09-10,HCLTECH.NS,100000.0,1400.4761962890625,95561.08
2025-09-11,HCLTECH.NS,100000.0,1404.1114501953125,95809.13
2025-09-12,HCLTECH.NS,100000.0,1403.633056640625,95776.49
2025-09-15,HCLTECH.NS,100000.0,1402.9635009765625,95730.8
2025-09-16,HCLTECH.NS,100000.0,1418.84423828125,96814.42
2025-09-17,HCLTECH.NS,100000.0,1417.3135986328125,96709.97
2025-09-18,HCLTECH.NS,100000.0,1429.080810546875,97512.91
2025-09-19,HCLTECH.NS,100000.0,1403.824462890625,95789.55
2025-09-22,HCLTECH.NS,100000.0,1377.5159912109375,93994.4
2025-09-23,HCLTECH.NS,100000.0,1367.853759765625,93335.1
2025-09-24,HCLTECH.NS,100000.0,1379.8118896484375,94151.06
2025-09-25,HCLTECH.NS,100000.0,1362.113525390625,92943.41
2025-09-26,HCLTECH.NS,100000.0,1334.8482666015625,91082.98
2025-09-29,HCLTECH.NS,100000.0,1327.29052734375,90567.28
2025-09-30,HCLTECH.NS,100000.0,1325.090087890625,90417.13
2025-10-01,HCLTECH.NS,100000.0,1329.299560546875,90704.36
2025-10-03,HCLTECH.NS,100000.0,1333.126220703125,90965.47
2025-10-06,HCLTECH.NS,100000.0,1356.27783203125,92545.22
2025-10-07,HCLTECH.NS,100000.0,1371.2977294921875,93570.1
2025-10-08,HCLTECH.NS,100000.0,1390.2396240234375,94862.59
2025-10-09,HCLTECH.NS,100000.0,1422.0970458984375,97036.37
2025-10-10,HCLTECH.NS,100605.44,1430.70703125,97623.87
2025-10-13,HCLTECH.NS,100551.63,1429.9417724609375,97571.65
